THỜI KHÓA BIỂU DỰ KIẾN K70 - CẬP NHẬT NGÀY 29/08/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Min,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20251,BGDTC,757377,757377,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Quản lý Tài nguyên & MT 04-K70S,1,5,0915-1015,0915,1015,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757378,757378,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Quản trị kinh doanh 01-K70C,1,5,1400-1500,1400,1500,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757379,757379,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Quản trị kinh doanh 02-K70C,1,5,1400-1500,1400,1500,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757380,757380,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Quản trị kinh doanh 03-K70C,1,5,1530-1630,1530,1630,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757381,757381,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tài chính ngân hàng 01-K70C,1,5,1645-1745,1645,1745,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757382,757382,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tài chính ngân hàng 02-K70C,1,5,1645-1745,1645,1745,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757383,757383,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Thực phẩm 01-K70C,1,3,1400-1500,1400,1500,Chiều,5-20,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757384,757384,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Thực phẩm 02-K70C,1,3,1400-1500,1400,1500,Chiều,5-20,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757385,757385,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Thực phẩm 03-K70C,1,3,1400-1500,1400,1500,Chiều,5-20,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757386,757386,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Thực phẩm 04-K70C,1,3,1400-1500,1400,1500,Chiều,5-20,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757387,757387,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Thực phẩm 05-K70C,1,6,1400-1500,1400,1500,Chiều,5-20,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757388,757388,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Thực phẩm 06-K70C,1,6,1400-1500,1400,1500,Chiều,5-20,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757389,757389,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Thực phẩm 07-K70C,1,6,1400-1500,1400,1500,Chiều,5-20,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757390,757390,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Thực phẩm 08-K70C,1,6,1400-1500,1400,1500,Chiều,5-20,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757391,757391,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh IPE 01-K70C,1,6,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757392,757392,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh IPE 02-K70C,1,6,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757393,757393,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh IPE 03-K70C,1,6,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757394,757394,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh KHKT 01-K70C,1,2,1400-1500,1400,1500,Chiều,"2-13,17-20",TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757395,757395,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh KHKT 02-K70C,1,2,1400-1500,1400,1500,Chiều,"2-13,17-20",TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757396,757396,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh KHKT 03-K70C,1,2,1400-1500,1400,1500,Chiều,"2-13,17-20",TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757397,757397,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh KHKT 04-K70C,1,2,1400-1500,1400,1500,Chiều,"2-13,17-20",TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757398,757398,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh KHKT 05-K70C,1,2,1400-1500,1400,1500,Chiều,"2-13,17-20",TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757399,757399,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh KHKT 06-K70S,1,4,0645-0745,0645,0745,Sáng,"2-13,17-20",SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757400,757400,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Anh KHKT 07-K70S,1,4,0645-0745,0645,0745,Sáng,"2-13,17-20",SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757401,757401,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Trung 01-K70S,1,4,0645-0745,0645,0745,Sáng,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757402,757402,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Trung 02-K70S,1,5,0915-1015,0915,1015,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757403,757403,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tiếng Trung 03-K70S,1,5,0915-1015,0915,1015,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757404,757404,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Toán-Tin 01-K70C,1,4,1400-1500,1400,1500,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757405,757405,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Toán-Tin 02-K70C,1,4,1400-1500,1400,1500,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757406,757406,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Toán-Tin 03-K70C,1,4,1400-1500,1400,1500,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757407,757407,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Toán-Tin 04-K70C,1,4,1400-1500,1400,1500,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757408,757408,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu 01-K70S,1,3,0800-0900,0800,0900,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757409,757409,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu 02-K70S,1,3,0800-0900,0800,0900,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757410,757410,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu 03-K70S,1,3,0800-0900,0800,0900,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757411,757411,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu 04-K70S,1,3,0800-0900,0800,0900,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757412,757412,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu 05-K70S,1,3,0800-0900,0800,0900,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757413,757413,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu 06-K70S,1,3,0645-0745,0645,0745,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757414,757414,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu 07-K70S,1,3,0645-0745,0645,0745,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757415,757415,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu Polyme & Compozit 01-K70C,1,2,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757416,757416,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật liệu Polyme & Compozit 02-K70C,1,2,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757417,757417,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật lý 01-K70C,1,2,1530-1630,1530,1630,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757418,757418,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật lý 02-K70C,1,2,1530-1630,1530,1630,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757419,757419,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật lý 03-K70C,1,2,1530-1630,1530,1630,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757420,757420,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật lý 04-K70C,1,2,1530-1630,1530,1630,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757421,757421,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật lý Y khoa 01-K70C,1,2,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757422,757422,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vật lý Y khoa 02-K70C,1,4,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757423,757423,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vi điện tử & CN nano 01-K70S,1,2,0645-0745,0645,0745,Sáng,"2-10,14-20",SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757424,757424,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vi điện tử & CN nano 02-K70S,1,2,0645-0745,0645,0745,Sáng,"2-10,14-20",SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757426,757426,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vi điện tử & CN nano 03-K70S,1,2,0645-0745,0645,0745,Sáng,"2-10,14-20",SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757427,757427,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vi điện tử & CN nano 04-K70S,1,2,0645-0745,0645,0745,Sáng,"2-10,14-20",SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757428,757428,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Vi điện tử & CN nano 05-K70S,1,3,0800-0900,0800,0900,Sáng,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757429,757429,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Việt Nhật 01-K70C,1,4,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757430,757430,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Việt Nhật 02-K70S,1,2,0645-0745,0645,0745,Sáng,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757431,757431,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Việt Nhật 03-K70S,1,2,0645-0745,0645,0745,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757432,757432,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Việt Nhật 04-K70C,1,4,1645-1745,1645,1745,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757433,757433,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tài năng Cơ điện tử-K70C,1,4,1530-1630,1530,1630,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757434,757434,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tài năng Điện tử viễn thông-K70C,1,4,1530-1630,1530,1630,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757435,757435,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tài năng Điều khiển & Tự động hóa-K70C,1,4,1530-1630,1530,1630,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757436,757436,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Tài năng Khoa học máy tính-K70C,1,4,1530-1630,1530,1630,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757437,757437,PE3101,Chuyên sâu Bóng chuyền 1,Intensive volleyball I,0(0-2-0-2),Chuyên sâu Bóng chuyền 1 (K70)C,1,3,1530-1630,1530,1630,Chiều,3-19,SVĐ 1,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757438,757438,PE3201,Chuyên sâu Bóng đá 1,Intensive football I,0(0-2-0-2),Chuyên sâu Bóng đá 1 (K70)C,1,3,1530-1630,1530,1630,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757439,757439,PE3301,Chuyên sâu Bóng rổ 1,Intensive basketball I,0(0-2-0-2),Chuyên sâu Bóng rổ 1 (K70)C,1,3,1530-1630,1530,1630,Chiều,3-19,SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,VVLKT,165431,165431,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),"Vật lý 01,02-K70C",1,6,1600-1730,5,6,Chiều,3-19,D5-202,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,VVLKT,165432,165432,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),"Vật lý 03,04-K70C",1,6,1230-1400,1,2,Chiều,3-19,D5-203,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,VVLKT,760722,760722,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N01- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760723,760723,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N02- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760724,760724,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N03- SV liên hệ  để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760725,760725,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N04- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760726,760726,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N05- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760727,760727,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N06- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760728,760728,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N07- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760729,760729,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N08- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760730,760730,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N09- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760731,760731,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N10- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760732,760732,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N11- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760733,760733,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N12- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760734,760734,PH2010,Nhập môn vật lý kỹ thuật,Introduction to Engineering Physics,3(2-0-2-6),N13- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TTNNHT,161222,161222,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 1)C,1,2,1230-1550,1,4,Chiều,3-19,D6-402,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161222,161222,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 1)C,2,3,1230-1455,1,3,Chiều,3-19,D6-402,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161222,161222,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 1)C,3,4,1230-1550,1,4,Chiều,3-19,D6-402,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161222,161222,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 1)C,4,5,1230-1455,1,3,Chiều,3-19,D6-402,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161222,161222,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 1)C,5,6,1230-1550,1,4,Chiều,3-19,D6-402,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161223,161223,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 2)C,1,2,1230-1550,1,4,Chiều,3-19,D6-403,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161223,161223,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 2)C,2,3,1230-1455,1,3,Chiều,3-19,D6-403,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161223,161223,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 2)C,3,4,1230-1550,1,4,Chiều,3-19,D6-403,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161223,161223,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 2)C,4,5,1230-1455,1,3,Chiều,3-19,D6-403,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161223,161223,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 2)C,5,6,1230-1550,1,4,Chiều,3-19,D6-403,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161224,161224,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 3)C,1,2,1230-1550,1,4,Chiều,3-19,D6-404,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161224,161224,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 3)C,2,3,1230-1455,1,3,Chiều,3-19,D6-404,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161224,161224,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 3)C,3,4,1230-1550,1,4,Chiều,3-19,D6-404,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161224,161224,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 3)C,4,5,1230-1455,1,3,Chiều,3-19,D6-404,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161224,161224,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 3)C,5,6,1230-1550,1,4,Chiều,3-19,D6-404,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161225,161225,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 4)C,1,2,1230-1550,1,4,Chiều,3-19,D6-405,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161225,161225,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 4)C,2,3,1230-1455,1,3,Chiều,3-19,D6-405,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161225,161225,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 4)C,3,4,1230-1550,1,4,Chiều,3-19,D6-405,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
20251,TTNNHT,161225,161225,QT0112,Tiếng Nhật 1 (N5),Japanese 1 (N5),3(+2),[SIE]-ME-NUT-K70 (Nhóm 4)C,4,5,1230-1455,1,3,Chiều,3-19,D6-405,NULL,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,SIE,
